LOCATION,Country,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Period,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
SVN,Slovenia,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2017-Q2,Q2-2017,PER,Persons,3,Thousands,,,2066.1,,
SVN,Slovenia,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2017-Q3,Q3-2017,PER,Persons,3,Thousands,,,2065.8,,
SVN,Slovenia,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2017-Q4,Q4-2017,PER,Persons,3,Thousands,,,2065.8,,
SVN,Slovenia,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2018-Q1,Q1-2018,PER,Persons,3,Thousands,,,2067.3,,
SVN,Slovenia,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2018-Q2,Q2-2018,PER,Persons,3,Thousands,,,2069.3,,
SVN,Slovenia,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2018-Q3,Q3-2018,PER,Persons,3,Thousands,,,2073.1,,
SVN,Slovenia,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2018-Q4,Q4-2018,PER,Persons,3,Thousands,,,2078.1,,
SVN,Slovenia,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2019-Q1,Q1-2019,PER,Persons,3,Thousands,,,2082.9,,
SVN,Slovenia,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2019-Q2,Q2-2019,PER,Persons,3,Thousands,,,2087.4,,
SVN,Slovenia,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2019-Q3,Q3-2019,PER,Persons,3,Thousands,,,2091.4,,
SVN,Slovenia,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2019-Q4,Q4-2019,PER,Persons,3,Thousands,,,2094.3,,
SVN,Slovenia,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2020-Q1,Q1-2020,PER,Persons,3,Thousands,,,2096.8,,
SVN,Slovenia,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2020-Q2,Q2-2020,PER,Persons,3,Thousands,,,2099.3,,
SVN,Slovenia,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2020-Q3,Q3-2020,PER,Persons,3,Thousands,,,2105.5,,
SVN,Slovenia,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2020-Q4,Q4-2020,PER,Persons,3,Thousands,,,2109.5,,
SVN,Slovenia,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2021-Q1,Q1-2021,PER,Persons,3,Thousands,,,2108.4,,
SVN,Slovenia,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2021-Q2,Q2-2021,PER,Persons,3,Thousands,,,2107.8,,
SVN,Slovenia,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2021-Q3,Q3-2021,PER,Persons,3,Thousands,,,2107.5,,
SVN,Slovenia,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2021-Q4,Q4-2021,PER,Persons,3,Thousands,,,2107.3,,
SVN,Slovenia,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2022-Q1,Q1-2022,PER,Persons,3,Thousands,,,2107,,
SVN,Slovenia,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2022-Q2,Q2-2022,PER,Persons,3,Thousands,,,2108.2,,
SVN,Slovenia,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2022-Q3,Q3-2022,PER,Persons,3,Thousands,,,2109.3,,
SVN,Slovenia,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2022-Q4,Q4-2022,PER,Persons,3,Thousands,,,2109.9,,
SVN,Slovenia,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2023-Q1,Q1-2023,PER,Persons,3,Thousands,,,2117.3,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,1995-Q1,Q1-1995,PER,Persons,3,Thousands,,,1989,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,1995-Q2,Q2-1995,PER,Persons,3,Thousands,,,1988,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,1995-Q3,Q3-1995,PER,Persons,3,Thousands,,,1988.2,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,1995-Q4,Q4-1995,PER,Persons,3,Thousands,,,1989.6,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,1996-Q1,Q1-1996,PER,Persons,3,Thousands,,,1990.7,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,1996-Q2,Q2-1996,PER,Persons,3,Thousands,,,1991.1,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,1996-Q3,Q3-1996,PER,Persons,3,Thousands,,,1989.8,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,1996-Q4,Q4-1996,PER,Persons,3,Thousands,,,1987.8,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,1997-Q1,Q1-1997,PER,Persons,3,Thousands,,,1986.7,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,1997-Q2,Q2-1997,PER,Persons,3,Thousands,,,1986.6,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,1997-Q3,Q3-1997,PER,Persons,3,Thousands,,,1986.5,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,1997-Q4,Q4-1997,PER,Persons,3,Thousands,,,1985.5,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,1998-Q1,Q1-1998,PER,Persons,3,Thousands,,,1984.1,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,1998-Q2,Q2-1998,PER,Persons,3,Thousands,,,1983,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,1998-Q3,Q3-1998,PER,Persons,3,Thousands,,,1982.2,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,1998-Q4,Q4-1998,PER,Persons,3,Thousands,,,1980.1,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,1999-Q1,Q1-1999,PER,Persons,3,Thousands,,,1979,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,1999-Q2,Q2-1999,PER,Persons,3,Thousands,,,1982.6,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,1999-Q3,Q3-1999,PER,Persons,3,Thousands,,,1986.1,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,1999-Q4,Q4-1999,PER,Persons,3,Thousands,,,1987.2,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2000-Q1,Q1-2000,PER,Persons,3,Thousands,,,1988,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2000-Q2,Q2-2000,PER,Persons,3,Thousands,,,1989.3,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2000-Q3,Q3-2000,PER,Persons,3,Thousands,,,1990.2,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2000-Q4,Q4-2000,PER,Persons,3,Thousands,,,1990.1,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2001-Q1,Q1-2001,PER,Persons,3,Thousands,,,1990.4,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2001-Q2,Q2-2001,PER,Persons,3,Thousands,,,1991.4,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2001-Q3,Q3-2001,PER,Persons,3,Thousands,,,1992.5,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2001-Q4,Q4-2001,PER,Persons,3,Thousands,,,1993.5,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2002-Q1,Q1-2002,PER,Persons,3,Thousands,,,1994.4,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2002-Q2,Q2-2002,PER,Persons,3,Thousands,,,1995.3,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2002-Q3,Q3-2002,PER,Persons,3,Thousands,,,1995.4,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2002-Q4,Q4-2002,PER,Persons,3,Thousands,,,1995.1,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2003-Q1,Q1-2003,PER,Persons,3,Thousands,,,1994.9,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2003-Q2,Q2-2003,PER,Persons,3,Thousands,,,1995.7,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2003-Q3,Q3-2003,PER,Persons,3,Thousands,,,1997.3,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2003-Q4,Q4-2003,PER,Persons,3,Thousands,,,1997.2,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2004-Q1,Q1-2004,PER,Persons,3,Thousands,,,1996.4,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2004-Q2,Q2-2004,PER,Persons,3,Thousands,,,1996.7,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2004-Q3,Q3-2004,PER,Persons,3,Thousands,,,1997.9,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2004-Q4,Q4-2004,PER,Persons,3,Thousands,,,1998.1,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2005-Q1,Q1-2005,PER,Persons,3,Thousands,,,1997.8,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2005-Q2,Q2-2005,PER,Persons,3,Thousands,,,1999.6,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2005-Q3,Q3-2005,PER,Persons,3,Thousands,,,2002.3,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2005-Q4,Q4-2005,PER,Persons,3,Thousands,,,2003.5,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2006-Q1,Q1-2006,PER,Persons,3,Thousands,,,2003.9,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2006-Q2,Q2-2006,PER,Persons,3,Thousands,,,2006.5,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2006-Q3,Q3-2006,PER,Persons,3,Thousands,,,2010.1,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2006-Q4,Q4-2006,PER,Persons,3,Thousands,,,2011,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2007-Q1,Q1-2007,PER,Persons,3,Thousands,,,2012,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2007-Q2,Q2-2007,PER,Persons,3,Thousands,,,2016.5,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2007-Q3,Q3-2007,PER,Persons,3,Thousands,,,2021.9,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2007-Q4,Q4-2007,PER,Persons,3,Thousands,,,2025.1,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2008-Q1,Q1-2008,PER,Persons,3,Thousands,,,2013.4,B,Break
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2008-Q2,Q2-2008,PER,Persons,3,Thousands,,,2019.5,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2008-Q3,Q3-2008,PER,Persons,3,Thousands,,,2025.1,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2008-Q4,Q4-2008,PER,Persons,3,Thousands,,,2029.9,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2009-Q1,Q1-2009,PER,Persons,3,Thousands,,,2035.5,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2009-Q2,Q2-2009,PER,Persons,3,Thousands,,,2040.5,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2009-Q3,Q3-2009,PER,Persons,3,Thousands,,,2044.1,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2009-Q4,Q4-2009,PER,Persons,3,Thousands,,,2046.4,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2010-Q1,Q1-2010,PER,Persons,3,Thousands,,,2047.7,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2010-Q2,Q2-2010,PER,Persons,3,Thousands,,,2048.9,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2010-Q3,Q3-2010,PER,Persons,3,Thousands,,,2049.1,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2010-Q4,Q4-2010,PER,Persons,3,Thousands,,,2049.6,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2011-Q1,Q1-2011,PER,Persons,3,Thousands,,,2050.7,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2011-Q2,Q2-2011,PER,Persons,3,Thousands,,,2051.9,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2011-Q3,Q3-2011,PER,Persons,3,Thousands,,,2053.6,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2011-Q4,Q4-2011,PER,Persons,3,Thousands,,,2055.1,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2012-Q1,Q1-2012,PER,Persons,3,Thousands,,,2055.5,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2012-Q2,Q2-2012,PER,Persons,3,Thousands,,,2055.9,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2012-Q3,Q3-2012,PER,Persons,3,Thousands,,,2057.2,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2012-Q4,Q4-2012,PER,Persons,3,Thousands,,,2058.5,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2013-Q1,Q1-2013,PER,Persons,3,Thousands,,,2058.6,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2013-Q2,Q2-2013,PER,Persons,3,Thousands,,,2058.8,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2013-Q3,Q3-2013,PER,Persons,3,Thousands,,,2059.9,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2013-Q4,Q4-2013,PER,Persons,3,Thousands,,,2060.9,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2014-Q1,Q1-2014,PER,Persons,3,Thousands,,,2061,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2014-Q2,Q2-2014,PER,Persons,3,Thousands,,,2061.2,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2014-Q3,Q3-2014,PER,Persons,3,Thousands,,,2062.2,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2014-Q4,Q4-2014,PER,Persons,3,Thousands,,,2062.8,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2015-Q1,Q1-2015,PER,Persons,3,Thousands,,,2062.4,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2015-Q2,Q2-2015,PER,Persons,3,Thousands,,,2062.5,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2015-Q3,Q3-2015,PER,Persons,3,Thousands,,,2063.9,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2015-Q4,Q4-2015,PER,Persons,3,Thousands,,,2064.4,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2016-Q1,Q1-2016,PER,Persons,3,Thousands,,,2063.8,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2016-Q2,Q2-2016,PER,Persons,3,Thousands,,,2063.8,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2016-Q3,Q3-2016,PER,Persons,3,Thousands,,,2065.1,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2016-Q4,Q4-2016,PER,Persons,3,Thousands,,,2065.9,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2017-Q1,Q1-2017,PER,Persons,3,Thousands,,,2065.4,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2017-Q2,Q2-2017,PER,Persons,3,Thousands,,,2065.5,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2017-Q3,Q3-2017,PER,Persons,3,Thousands,,,2066,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2017-Q4,Q4-2017,PER,Persons,3,Thousands,,,2066.4,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2018-Q1,Q1-2018,PER,Persons,3,Thousands,,,2067.1,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2018-Q2,Q2-2018,PER,Persons,3,Thousands,,,2068.7,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2018-Q3,Q3-2018,PER,Persons,3,Thousands,,,2073.3,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2018-Q4,Q4-2018,PER,Persons,3,Thousands,,,2078.8,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2019-Q1,Q1-2019,PER,Persons,3,Thousands,,,2082.6,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2019-Q2,Q2-2019,PER,Persons,3,Thousands,,,2086.8,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2019-Q3,Q3-2019,PER,Persons,3,Thousands,,,2091.7,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2019-Q4,Q4-2019,PER,Persons,3,Thousands,,,2095,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2020-Q1,Q1-2020,PER,Persons,3,Thousands,,,2096.5,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2020-Q2,Q2-2020,PER,Persons,3,Thousands,,,2098.7,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2020-Q3,Q3-2020,PER,Persons,3,Thousands,,,2105.8,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2020-Q4,Q4-2020,PER,Persons,3,Thousands,,,2110.2,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2021-Q1,Q1-2021,PER,Persons,3,Thousands,,,2108.1,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2021-Q2,Q2-2021,PER,Persons,3,Thousands,,,2107.1,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2021-Q3,Q3-2021,PER,Persons,3,Thousands,,,2107.9,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2021-Q4,Q4-2021,PER,Persons,3,Thousands,,,2107.9,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2022-Q1,Q1-2022,PER,Persons,3,Thousands,,,2106.7,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2022-Q2,Q2-2022,PER,Persons,3,Thousands,,,2107.5,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2022-Q3,Q3-2022,PER,Persons,3,Thousands,,,2109.6,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2022-Q4,Q4-2022,PER,Persons,3,Thousands,,,2110.5,,
SVN,Slovenia,POPNC,Total population,PER,Persons,Q,Quarterly,2023-Q1,Q1-2023,PER,Persons,3,Thousands,,,2117,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,1995-Q1,Q1-1995,PER,Persons,3,Thousands,,,10542.6,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,1995-Q2,Q2-1995,PER,Persons,3,Thousands,,,10555.5,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,1995-Q3,Q3-1995,PER,Persons,3,Thousands,,,10568.7,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,1995-Q4,Q4-1995,PER,Persons,3,Thousands,,,10581.8,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,1996-Q1,Q1-1996,PER,Persons,3,Thousands,,,10593.5,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,1996-Q2,Q2-1996,PER,Persons,3,Thousands,,,10603.6,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,1996-Q3,Q3-1996,PER,Persons,3,Thousands,,,10613.9,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,1996-Q4,Q4-1996,PER,Persons,3,Thousands,,,10624.1,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,1997-Q1,Q1-1997,PER,Persons,3,Thousands,,,10637.4,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,1997-Q2,Q2-1997,PER,Persons,3,Thousands,,,10653.1,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,1997-Q3,Q3-1997,PER,Persons,3,Thousands,,,10669.2,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,1997-Q4,Q4-1997,PER,Persons,3,Thousands,,,10685.2,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,1998-Q1,Q1-1998,PER,Persons,3,Thousands,,,10700.2,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,1998-Q2,Q2-1998,PER,Persons,3,Thousands,,,10713.5,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,1998-Q3,Q3-1998,PER,Persons,3,Thousands,,,10727.3,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,1998-Q4,Q4-1998,PER,Persons,3,Thousands,,,10740.9,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,1999-Q1,Q1-1999,PER,Persons,3,Thousands,,,10751.3,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,1999-Q2,Q2-1999,PER,Persons,3,Thousands,,,10758.1,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,1999-Q3,Q3-1999,PER,Persons,3,Thousands,,,10765.2,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,1999-Q4,Q4-1999,PER,Persons,3,Thousands,,,10772.1,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2000-Q1,Q1-2000,PER,Persons,3,Thousands,,,10783.3,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2000-Q2,Q2-2000,PER,Persons,3,Thousands,,,10798.1,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2000-Q3,Q3-2000,PER,Persons,3,Thousands,,,10813.3,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2000-Q4,Q4-2000,PER,Persons,3,Thousands,,,10828.4,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2001-Q1,Q1-2001,PER,Persons,3,Thousands,,,10842.6,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2001-Q2,Q2-2001,PER,Persons,3,Thousands,,,10855.5,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2001-Q3,Q3-2001,PER,Persons,3,Thousands,,,10868.7,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2001-Q4,Q4-2001,PER,Persons,3,Thousands,,,10881.7,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2002-Q1,Q1-2002,PER,Persons,3,Thousands,,,10891.8,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2002-Q2,Q2-2002,PER,Persons,3,Thousands,,,10898.5,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2002-Q3,Q3-2002,PER,Persons,3,Thousands,,,10905.4,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2002-Q4,Q4-2002,PER,Persons,3,Thousands,,,10912.3,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2003-Q1,Q1-2003,PER,Persons,3,Thousands,,,10918.9,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2003-Q2,Q2-2003,PER,Persons,3,Thousands,,,10925,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2003-Q3,Q3-2003,PER,Persons,3,Thousands,,,10931.2,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2003-Q4,Q4-2003,PER,Persons,3,Thousands,,,10937.3,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2004-Q1,Q1-2004,PER,Persons,3,Thousands,,,10944.1,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2004-Q2,Q2-2004,PER,Persons,3,Thousands,,,10951.4,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2004-Q3,Q3-2004,PER,Persons,3,Thousands,,,10958.8,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2004-Q4,Q4-2004,PER,Persons,3,Thousands,,,10966.2,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2005-Q1,Q1-2005,PER,Persons,3,Thousands,,,10974.3,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2005-Q2,Q2-2005,PER,Persons,3,Thousands,,,10982.9,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2005-Q3,Q3-2005,PER,Persons,3,Thousands,,,10991.7,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2005-Q4,Q4-2005,PER,Persons,3,Thousands,,,11000.4,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2006-Q1,Q1-2006,PER,Persons,3,Thousands,,,11008.7,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2006-Q2,Q2-2006,PER,Persons,3,Thousands,,,11016.4,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2006-Q3,Q3-2006,PER,Persons,3,Thousands,,,11024.3,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2006-Q4,Q4-2006,PER,Persons,3,Thousands,,,11032.1,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2007-Q1,Q1-2007,PER,Persons,3,Thousands,,,11039.2,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2007-Q2,Q2-2007,PER,Persons,3,Thousands,,,11045.3,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2007-Q3,Q3-2007,PER,Persons,3,Thousands,,,11051.6,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2007-Q4,Q4-2007,PER,Persons,3,Thousands,,,11057.8,,
GRC,Greece,POPNC,Total population,PER,Persons,Q,Quarterly,2008-Q1,Q1-2008,PER,Persons,3,Thousands,,,11065.2,,
