,country,date,year,month,infl
1773,greece,2007-10-01,2007,10,0.006999999999999999
1774,greece,2007-11-01,2007,11,0.008
1775,greece,2007-12-01,2007,12,0.005
1776,greece,2008-01-01,2008,1,-0.003
1777,greece,2008-02-01,2008,2,-0.01
1778,greece,2008-03-01,2008,3,0.023
1779,greece,2008-04-01,2008,4,0.008
1780,greece,2008-05-01,2008,5,0.006999999999999999
1781,greece,2008-06-01,2008,6,-0.001
1782,greece,2008-07-01,2008,7,-0.008
1783,greece,2008-08-01,2008,8,-0.011000000000000001
1784,greece,2008-09-01,2008,9,0.021
1785,greece,2008-10-01,2008,10,0.0
1786,greece,2008-11-01,2008,11,-0.002
1787,greece,2008-12-01,2008,12,-0.003
1788,greece,2009-01-01,2009,1,-0.005
1789,greece,2009-02-01,2009,2,-0.011000000000000001
1790,greece,2009-03-01,2009,3,0.02
1791,greece,2009-04-01,2009,4,0.004
1792,greece,2009-05-01,2009,5,0.003
1793,greece,2009-06-01,2009,6,-0.001
1794,greece,2009-07-01,2009,7,-0.006999999999999999
1795,greece,2009-08-01,2009,8,-0.008
1796,greece,2009-09-01,2009,9,0.019
1797,greece,2009-10-01,2009,10,0.005
1798,greece,2009-11-01,2009,11,0.006
1799,greece,2009-12-01,2009,12,0.001
1800,greece,2010-01-01,2010,1,-0.008
1801,greece,2010-02-01,2010,2,-0.006
1802,greece,2010-03-01,2010,3,0.031000000000000003
1803,greece,2010-04-01,2010,4,0.012
1804,greece,2010-05-01,2010,5,0.008
1805,greece,2010-06-01,2010,6,-0.002
1806,greece,2010-07-01,2010,7,-0.004
1807,greece,2010-08-01,2010,8,-0.006999999999999999
1808,greece,2010-09-01,2010,9,0.019
1809,greece,2010-10-01,2010,10,0.001
1810,greece,2010-11-01,2010,11,0.002
1811,greece,2010-12-01,2010,12,0.005
1812,greece,2011-01-01,2011,1,-0.01
1813,greece,2011-02-01,2011,2,-0.013000000000000001
1814,greece,2011-03-01,2011,3,0.032
1815,greece,2011-04-01,2011,4,0.006999999999999999
1816,greece,2011-05-01,2011,5,0.002
1817,greece,2011-06-01,2011,6,-0.002
1818,greece,2011-07-01,2011,7,-0.013999999999999999
1819,greece,2011-08-01,2011,8,-0.013999999999999999
1820,greece,2011-09-01,2011,9,0.034
1821,greece,2011-10-01,2011,10,0.001
1822,greece,2011-11-01,2011,11,0.002
1823,greece,2011-12-01,2011,12,-0.002
1824,greece,2012-01-01,2012,1,-0.011000000000000001
1825,greece,2012-02-01,2012,2,-0.017
1826,greece,2012-03-01,2012,3,0.028999999999999998
1827,greece,2012-04-01,2012,4,0.008
1828,greece,2012-05-01,2012,5,-0.004
1829,greece,2012-06-01,2012,6,-0.002
1830,greece,2012-07-01,2012,7,-0.013999999999999999
1831,greece,2012-08-01,2012,8,-0.012
1832,greece,2012-09-01,2012,9,0.025
1833,greece,2012-10-01,2012,10,0.006999999999999999
1834,greece,2012-11-01,2012,11,-0.003
1835,greece,2012-12-01,2012,12,-0.003
1836,greece,2013-01-01,2013,1,-0.013999999999999999
1837,greece,2013-02-01,2013,2,-0.016
1838,greece,2013-03-01,2013,3,0.025
1839,greece,2013-04-01,2013,4,0.005
1840,greece,2013-05-01,2013,5,0.0
1841,greece,2013-06-01,2013,6,-0.002
1842,greece,2013-07-01,2013,7,-0.016
1843,greece,2013-08-01,2013,8,-0.017
1844,greece,2013-09-01,2013,9,0.025
1845,greece,2013-10-01,2013,10,-0.002
1846,greece,2013-11-01,2013,11,-0.013000000000000001
1847,greece,2013-12-01,2013,12,0.008
1848,greece,2014-01-01,2014,1,-0.009000000000000001
1849,greece,2014-02-01,2014,2,-0.011000000000000001
1850,greece,2014-03-01,2014,3,0.018000000000000002
1851,greece,2014-04-01,2014,4,0.004
1852,greece,2014-05-01,2014,5,-0.006
1853,greece,2014-06-01,2014,6,0.005
1854,greece,2014-07-01,2014,7,-0.01
1855,greece,2014-08-01,2014,8,-0.011000000000000001
1856,greece,2014-09-01,2014,9,0.016
1857,greece,2014-10-01,2014,10,-0.009000000000000001
1858,greece,2014-11-01,2014,11,-0.006999999999999999
1859,greece,2014-12-01,2014,12,-0.005
1860,greece,2015-01-01,2015,1,-0.012
1861,greece,2015-02-01,2015,2,-0.002
1862,greece,2015-03-01,2015,3,0.019
1863,greece,2015-04-01,2015,4,0.004
1864,greece,2015-05-01,2015,5,-0.002
1865,greece,2015-06-01,2015,6,0.009000000000000001
1866,greece,2015-07-01,2015,7,-0.012
1867,greece,2015-08-01,2015,8,-0.002
1868,greece,2015-09-01,2015,9,0.012
1869,greece,2015-10-01,2015,10,-0.002
1870,greece,2015-11-01,2015,11,-0.006999999999999999
1871,greece,2015-12-01,2015,12,0.0
1872,greece,2016-01-01,2016,1,-0.017
1873,greece,2016-02-01,2016,2,0.0
1874,greece,2016-03-01,2016,3,0.011000000000000001
1875,greece,2016-04-01,2016,4,0.006999999999999999
1876,greece,2016-05-01,2016,5,0.0
1877,greece,2016-06-01,2016,6,0.013000000000000001
1878,greece,2016-07-01,2016,7,-0.012
1879,greece,2016-08-01,2016,8,0.0
1880,greece,2016-09-01,2016,9,0.006999999999999999
1881,greece,2016-10-01,2016,10,0.004
1882,greece,2016-11-01,2016,11,-0.015
1883,greece,2016-12-01,2016,12,0.004
1884,greece,2017-01-01,2017,1,-0.005
1885,greece,2017-02-01,2017,2,-0.001
1886,greece,2017-03-01,2017,3,0.013999999999999999
1887,greece,2017-04-01,2017,4,0.006999999999999999
1888,greece,2017-05-01,2017,5,-0.002
1889,greece,2017-06-01,2017,6,0.006999999999999999
1890,greece,2017-07-01,2017,7,-0.012
1891,greece,2017-08-01,2017,8,-0.003
1892,greece,2017-09-01,2017,9,0.012
1893,greece,2017-10-01,2017,10,-0.001
1894,greece,2017-11-01,2017,11,-0.009000000000000001
1895,greece,2017-12-01,2017,12,0.003
1896,greece,2018-01-01,2018,1,-0.012
1897,greece,2018-02-01,2018,2,0.001
1898,greece,2018-03-01,2018,3,0.012
1899,greece,2018-04-01,2018,4,0.01
1900,greece,2018-05-01,2018,5,0.001
1901,greece,2018-06-01,2018,6,0.009000000000000001
1902,greece,2018-07-01,2018,7,-0.013999999999999999
1903,greece,2018-08-01,2018,8,-0.002
1904,greece,2018-09-01,2018,9,0.013999999999999999
1905,greece,2018-10-01,2018,10,0.005
1906,greece,2018-11-01,2018,11,-0.016
1907,greece,2018-12-01,2018,12,-0.001
1908,greece,2019-01-01,2019,1,-0.013000000000000001
1909,greece,2019-02-01,2019,2,0.003
1910,greece,2019-03-01,2019,3,0.013999999999999999
1911,greece,2019-04-01,2019,4,0.01
1912,greece,2019-05-01,2019,5,-0.004
1913,greece,2019-06-01,2019,6,0.006
1914,greece,2019-07-01,2019,7,-0.012
1915,greece,2019-08-01,2019,8,-0.006
1916,greece,2019-09-01,2019,9,0.015
1917,greece,2019-10-01,2019,10,-0.001
1918,greece,2019-11-01,2019,11,-0.006999999999999999
1919,greece,2019-12-01,2019,12,0.004
1920,hungary,2000-01-01,2000,1,0.015
1921,hungary,2000-02-01,2000,2,0.011000000000000001
1922,hungary,2000-03-01,2000,3,0.01
1923,hungary,2000-04-01,2000,4,0.008
1924,hungary,2000-05-01,2000,5,0.005
1925,hungary,2000-06-01,2000,6,0.005
1926,hungary,2000-07-01,2000,7,0.012
1927,hungary,2000-08-01,2000,8,0.004
1928,hungary,2000-09-01,2000,9,0.012
1929,hungary,2000-10-01,2000,10,0.006999999999999999
1930,hungary,2000-11-01,2000,11,0.004
1931,hungary,2000-12-01,2000,12,0.003
1932,hungary,2001-01-01,2001,1,0.015
1933,hungary,2001-02-01,2001,2,0.013999999999999999
1934,hungary,2001-03-01,2001,3,0.009000000000000001
1935,hungary,2001-04-01,2001,4,0.008
1936,hungary,2001-05-01,2001,5,0.009000000000000001
1937,hungary,2001-06-01,2001,6,0.003
1938,hungary,2001-07-01,2001,7,0.002
1939,hungary,2001-08-01,2001,8,-0.002
1940,hungary,2001-09-01,2001,9,0.005
1941,hungary,2001-10-01,2001,10,0.003
1942,hungary,2001-11-01,2001,11,0.0
1943,hungary,2001-12-01,2001,12,0.0
1944,hungary,2002-01-01,2002,1,0.013000000000000001
1945,hungary,2002-02-01,2002,2,0.01
1946,hungary,2002-03-01,2002,3,0.006999999999999999
1947,hungary,2002-04-01,2002,4,0.009000000000000001
1948,hungary,2002-05-01,2002,5,0.005
1949,hungary,2002-06-01,2002,6,-0.005
1950,hungary,2002-07-01,2002,7,-0.001
1951,hungary,2002-08-01,2002,8,-0.003
1952,hungary,2002-09-01,2002,9,0.006999999999999999
1953,hungary,2002-10-01,2002,10,0.006
1954,hungary,2002-11-01,2002,11,0.0
1955,hungary,2002-12-01,2002,12,0.001
1956,hungary,2003-01-01,2003,1,0.013000000000000001
1957,hungary,2003-02-01,2003,2,0.008
1958,hungary,2003-03-01,2003,3,0.008
1959,hungary,2003-04-01,2003,4,0.0
1960,hungary,2003-05-01,2003,5,0.001
1961,hungary,2003-06-01,2003,6,0.004
1962,hungary,2003-07-01,2003,7,0.002
1963,hungary,2003-08-01,2003,8,-0.003
1964,hungary,2003-09-01,2003,9,0.005
1965,hungary,2003-10-01,2003,10,0.008
1966,hungary,2003-11-01,2003,11,0.006
1967,hungary,2003-12-01,2003,12,0.001
1968,hungary,2004-01-01,2004,1,0.023
1969,hungary,2004-02-01,2004,2,0.012
1970,hungary,2004-03-01,2004,3,0.005
1971,hungary,2004-04-01,2004,4,0.003
1972,hungary,2004-05-01,2004,5,0.009000000000000001
1973,hungary,2004-06-01,2004,6,0.0
1974,hungary,2004-07-01,2004,7,0.0
1975,hungary,2004-08-01,2004,8,-0.003
1976,hungary,2004-09-01,2004,9,0.001
1977,hungary,2004-10-01,2004,10,0.005
1978,hungary,2004-11-01,2004,11,0.001
1979,hungary,2004-12-01,2004,12,-0.001
1980,hungary,2005-01-01,2005,1,0.008
1981,hungary,2005-02-01,2005,2,0.005
1982,hungary,2005-03-01,2005,3,0.005
1983,hungary,2005-04-01,2005,4,0.006999999999999999
1984,hungary,2005-05-01,2005,5,0.006
1985,hungary,2005-06-01,2005,6,0.003
1986,hungary,2005-07-01,2005,7,-0.001
1987,hungary,2005-08-01,2005,8,-0.005
1988,hungary,2005-09-01,2005,9,0.002
1989,hungary,2005-10-01,2005,10,0.0
1990,hungary,2005-11-01,2005,11,0.002
1991,hungary,2005-12-01,2005,12,0.0
1992,hungary,2006-01-01,2006,1,0.0
1993,hungary,2006-02-01,2006,2,0.004
1994,hungary,2006-03-01,2006,3,0.006
1995,hungary,2006-04-01,2006,4,0.008
1996,hungary,2006-05-01,2006,5,0.011000000000000001
1997,hungary,2006-06-01,2006,6,0.003
1998,hungary,2006-07-01,2006,7,0.002
1999,hungary,2006-08-01,2006,8,0.01
2000,hungary,2006-09-01,2006,9,0.013999999999999999
2001,hungary,2006-10-01,2006,10,0.004
2002,hungary,2006-11-01,2006,11,0.002
2003,hungary,2006-12-01,2006,12,0.001
2004,hungary,2007-01-01,2007,1,0.017
2005,hungary,2007-02-01,2007,2,0.009000000000000001
2006,hungary,2007-03-01,2007,3,0.006
2007,hungary,2007-04-01,2007,4,0.005
2008,hungary,2007-05-01,2007,5,0.008
2009,hungary,2007-06-01,2007,6,0.004
2010,hungary,2007-07-01,2007,7,0.0
2011,hungary,2007-08-01,2007,8,-0.001
2012,hungary,2007-09-01,2007,9,0.006999999999999999
2013,hungary,2007-10-01,2007,10,0.008
2014,hungary,2007-11-01,2007,11,0.005
2015,hungary,2007-12-01,2007,12,0.003
2016,hungary,2008-01-01,2008,1,0.017
2017,hungary,2008-02-01,2008,2,0.002
2018,hungary,2008-03-01,2008,3,0.006
2019,hungary,2008-04-01,2008,4,0.006
2020,hungary,2008-05-01,2008,5,0.009000000000000001
2021,hungary,2008-06-01,2008,6,0.001
2022,hungary,2008-07-01,2008,7,0.003
2023,hungary,2008-08-01,2008,8,-0.006
2024,hungary,2008-09-01,2008,9,0.0
2025,hungary,2008-10-01,2008,10,0.004
2026,hungary,2008-11-01,2008,11,-0.005
2027,hungary,2008-12-01,2008,12,-0.004
2028,hungary,2009-01-01,2009,1,0.006999999999999999
2029,hungary,2009-02-01,2009,2,0.008
2030,hungary,2009-03-01,2009,3,0.005
2031,hungary,2009-04-01,2009,4,0.009000000000000001
2032,hungary,2009-05-01,2009,5,0.015
2033,hungary,2009-06-01,2009,6,0.0
2034,hungary,2009-07-01,2009,7,0.013999999999999999
2035,hungary,2009-08-01,2009,8,-0.005
2036,hungary,2009-09-01,2009,9,-0.003
2037,hungary,2009-10-01,2009,10,-0.002
2038,hungary,2009-11-01,2009,11,0.005
2039,hungary,2009-12-01,2009,12,-0.002
2040,hungary,2010-01-01,2010,1,0.015
2041,hungary,2010-02-01,2010,2,0.002
2042,hungary,2010-03-01,2010,3,0.006
2043,hungary,2010-04-01,2010,4,0.009000000000000001
2044,hungary,2010-05-01,2010,5,0.006999999999999999
2045,hungary,2010-06-01,2010,6,0.002
2046,hungary,2010-07-01,2010,7,0.0
2047,hungary,2010-08-01,2010,8,-0.005
2048,hungary,2010-09-01,2010,9,-0.001
2049,hungary,2010-10-01,2010,10,0.004
2050,hungary,2010-11-01,2010,11,0.002
2051,hungary,2010-12-01,2010,12,0.004
2052,hungary,2011-01-01,2011,1,0.009000000000000001
2053,hungary,2011-02-01,2011,2,0.004
2054,hungary,2011-03-01,2011,3,0.01
2055,hungary,2011-04-01,2011,4,0.006999999999999999
2056,hungary,2011-05-01,2011,5,0.002
2057,hungary,2011-06-01,2011,6,-0.002
2058,hungary,2011-07-01,2011,7,-0.003
2059,hungary,2011-08-01,2011,8,-0.001
2060,hungary,2011-09-01,2011,9,0.0
2061,hungary,2011-10-01,2011,10,0.005
2062,hungary,2011-11-01,2011,11,0.006
2063,hungary,2011-12-01,2011,12,0.002
2064,hungary,2012-01-01,2012,1,0.024
2065,hungary,2012-02-01,2012,2,0.006
2066,hungary,2012-03-01,2012,3,0.008
2067,hungary,2012-04-01,2012,4,0.008
2068,hungary,2012-05-01,2012,5,-0.001
2069,hungary,2012-06-01,2012,6,0.0
2070,hungary,2012-07-01,2012,7,-0.002
2071,hungary,2012-08-01,2012,8,0.001
2072,hungary,2012-09-01,2012,9,0.005
2073,hungary,2012-10-01,2012,10,0.002
2074,hungary,2012-11-01,2012,11,-0.001
2075,hungary,2012-12-01,2012,12,0.0
2076,hungary,2013-01-01,2013,1,0.002
2077,hungary,2013-02-01,2013,2,0.006
2078,hungary,2013-03-01,2013,3,0.003
2079,hungary,2013-04-01,2013,4,0.003
2080,hungary,2013-05-01,2013,5,-0.001
2081,hungary,2013-06-01,2013,6,0.002
2082,hungary,2013-07-01,2013,7,-0.004
2083,hungary,2013-08-01,2013,8,-0.001
2084,hungary,2013-09-01,2013,9,0.005
2085,hungary,2013-10-01,2013,10,-0.003
2086,hungary,2013-11-01,2013,11,-0.008
2087,hungary,2013-12-01,2013,12,0.002
2088,hungary,2014-01-01,2014,1,0.004
2089,hungary,2014-02-01,2014,2,0.001
2090,hungary,2014-03-01,2014,3,0.002
2091,hungary,2014-04-01,2014,4,-0.001
2092,hungary,2014-05-01,2014,5,0.001
2093,hungary,2014-06-01,2014,6,0.001
2094,hungary,2014-07-01,2014,7,0.002
2095,hungary,2014-08-01,2014,8,-0.002
2096,hungary,2014-09-01,2014,9,-0.003
2097,hungary,2014-10-01,2014,10,-0.001
2098,hungary,2014-11-01,2014,11,-0.004
2099,hungary,2014-12-01,2014,12,-0.006999999999999999
2100,hungary,2015-01-01,2015,1,-0.002
2101,hungary,2015-02-01,2015,2,0.005
2102,hungary,2015-03-01,2015,3,0.006
2103,hungary,2015-04-01,2015,4,0.004
2104,hungary,2015-05-01,2015,5,0.006999999999999999
2105,hungary,2015-06-01,2015,6,0.002
2106,hungary,2015-07-01,2015,7,0.0
2107,hungary,2015-08-01,2015,8,-0.006
2108,hungary,2015-09-01,2015,9,-0.006
2109,hungary,2015-10-01,2015,10,0.003
2110,hungary,2015-11-01,2015,11,0.0
2111,hungary,2015-12-01,2015,12,-0.003
2112,hungary,2016-01-01,2016,1,-0.001
2113,hungary,2016-02-01,2016,2,-0.001
2114,hungary,2016-03-01,2016,3,0.002
2115,hungary,2016-04-01,2016,4,0.008
2116,hungary,2016-05-01,2016,5,0.003
2117,hungary,2016-06-01,2016,6,0.002
2118,hungary,2016-07-01,2016,7,-0.002
2119,hungary,2016-08-01,2016,8,-0.004
2120,hungary,2016-09-01,2016,9,0.002
2121,hungary,2016-10-01,2016,10,0.006
2122,hungary,2016-11-01,2016,11,0.0
2123,hungary,2016-12-01,2016,12,0.004
2124,hungary,2017-01-01,2017,1,0.004
2125,hungary,2017-02-01,2017,2,0.003
2126,hungary,2017-03-01,2017,3,0.0
2127,hungary,2017-04-01,2017,4,0.004
2128,hungary,2017-05-01,2017,5,0.002
2129,hungary,2017-06-01,2017,6,0.001
2130,hungary,2017-07-01,2017,7,0.001
2131,hungary,2017-08-01,2017,8,0.0
2132,hungary,2017-09-01,2017,9,0.001
2133,hungary,2017-10-01,2017,10,0.003
2134,hungary,2017-11-01,2017,11,0.003
2135,hungary,2017-12-01,2017,12,0.0
2136,hungary,2018-01-01,2018,1,0.003
2137,hungary,2018-02-01,2018,2,0.002
2138,hungary,2018-03-01,2018,3,0.001
2139,hungary,2018-04-01,2018,4,0.006999999999999999
2140,hungary,2018-05-01,2018,5,0.006999999999999999
2141,hungary,2018-06-01,2018,6,0.003
2142,hungary,2018-07-01,2018,7,0.003
2143,hungary,2018-08-01,2018,8,0.0
2144,hungary,2018-09-01,2018,9,0.003
2145,hungary,2018-10-01,2018,10,0.005
2146,hungary,2018-11-01,2018,11,-0.003
2147,hungary,2018-12-01,2018,12,-0.004
2148,hungary,2019-01-01,2019,1,0.003
2149,hungary,2019-02-01,2019,2,0.006
2150,hungary,2019-03-01,2019,3,0.006999999999999999
2151,hungary,2019-04-01,2019,4,0.009000000000000001
2152,hungary,2019-05-01,2019,5,0.006999999999999999
2153,hungary,2019-06-01,2019,6,-0.002
2154,hungary,2019-07-01,2019,7,0.002
2155,hungary,2019-08-01,2019,8,-0.001
2156,hungary,2019-09-01,2019,9,0.0
2157,hungary,2019-10-01,2019,10,0.006
2158,hungary,2019-11-01,2019,11,0.001
2159,hungary,2019-12-01,2019,12,0.003
2160,ireland,2000-01-01,2000,1,-0.003
2161,ireland,2000-02-01,2000,2,0.008
2162,ireland,2000-03-01,2000,3,0.006999999999999999
2163,ireland,2000-04-01,2000,4,0.006999999999999999
2164,ireland,2000-05-01,2000,5,0.006999999999999999
2165,ireland,2000-06-01,2000,6,0.006999999999999999
2166,ireland,2000-07-01,2000,7,0.0
2167,ireland,2000-08-01,2000,8,0.005
2168,ireland,2000-09-01,2000,9,0.003
2169,ireland,2000-10-01,2000,10,0.005
2170,ireland,2000-11-01,2000,11,0.001
2171,ireland,2000-12-01,2000,12,0.0
2172,ireland,2001-01-01,2001,1,-0.01
2173,ireland,2001-02-01,2001,2,0.009000000000000001
2174,ireland,2001-03-01,2001,3,0.008
2175,ireland,2001-04-01,2001,4,0.008
2176,ireland,2001-05-01,2001,5,0.006
2177,ireland,2001-06-01,2001,6,0.006999999999999999
2178,ireland,2001-07-01,2001,7,-0.002
2179,ireland,2001-08-01,2001,8,0.002
2180,ireland,2001-09-01,2001,9,0.004
2181,ireland,2001-10-01,2001,10,0.005
2182,ireland,2001-11-01,2001,11,-0.001
2183,ireland,2001-12-01,2001,12,0.006999999999999999
2184,ireland,2002-01-01,2002,1,-0.001
2185,ireland,2002-02-01,2002,2,0.006
2186,ireland,2002-03-01,2002,3,0.009000000000000001
2187,ireland,2002-04-01,2002,4,0.008
2188,ireland,2002-05-01,2002,5,0.005
2189,ireland,2002-06-01,2002,6,0.002
2190,ireland,2002-07-01,2002,7,-0.006
2191,ireland,2002-08-01,2002,8,0.006
2192,ireland,2002-09-01,2002,9,0.004
2193,ireland,2002-10-01,2002,10,0.005
2194,ireland,2002-11-01,2002,11,0.0
2195,ireland,2002-12-01,2002,12,0.006999999999999999
2196,ireland,2003-01-01,2003,1,0.001
2197,ireland,2003-02-01,2003,2,0.009000000000000001
2198,ireland,2003-03-01,2003,3,0.006999999999999999
2199,ireland,2003-04-01,2003,4,0.005
2200,ireland,2003-05-01,2003,5,-0.001
2201,ireland,2003-06-01,2003,6,0.0
2202,ireland,2003-07-01,2003,7,-0.003
2203,ireland,2003-08-01,2003,8,0.006999999999999999
2204,ireland,2003-09-01,2003,9,0.001
2205,ireland,2003-10-01,2003,10,0.0
2206,ireland,2003-11-01,2003,11,0.0
2207,ireland,2003-12-01,2003,12,0.005
2208,ireland,2004-01-01,2004,1,-0.006999999999999999
2209,ireland,2004-02-01,2004,2,0.009000000000000001
2210,ireland,2004-03-01,2004,3,0.003
2211,ireland,2004-04-01,2004,4,0.003
2212,ireland,2004-05-01,2004,5,0.002
2213,ireland,2004-06-01,2004,6,0.004
2214,ireland,2004-07-01,2004,7,-0.003
2215,ireland,2004-08-01,2004,8,0.006999999999999999
2216,ireland,2004-09-01,2004,9,0.0
2217,ireland,2004-10-01,2004,10,0.001
2218,ireland,2004-11-01,2004,11,0.002
2219,ireland,2004-12-01,2004,12,0.001
2220,ireland,2005-01-01,2005,1,-0.01
2221,ireland,2005-02-01,2005,2,0.009000000000000001
2222,ireland,2005-03-01,2005,3,0.002
2223,ireland,2005-04-01,2005,4,0.006
2224,ireland,2005-05-01,2005,5,0.002
2225,ireland,2005-06-01,2005,6,0.003
2226,ireland,2005-07-01,2005,7,-0.001
2227,ireland,2005-08-01,2005,8,0.005
2228,ireland,2005-09-01,2005,9,0.006999999999999999
2229,ireland,2005-10-01,2005,10,0.0
2230,ireland,2005-11-01,2005,11,-0.002
2231,ireland,2005-12-01,2005,12,-0.002
2232,ireland,2006-01-01,2006,1,-0.005
2233,ireland,2006-02-01,2006,2,0.012
2234,ireland,2006-03-01,2006,3,0.003
2235,ireland,2006-04-01,2006,4,0.005
2236,ireland,2006-05-01,2006,5,0.005
2237,ireland,2006-06-01,2006,6,0.001
2238,ireland,2006-07-01,2006,7,0.0
2239,ireland,2006-08-01,2006,8,0.006
2240,ireland,2006-09-01,2006,9,-0.002
2241,ireland,2006-10-01,2006,10,0.0
2242,ireland,2006-11-01,2006,11,0.0
2243,ireland,2006-12-01,2006,12,0.004
2244,ireland,2007-01-01,2007,1,-0.006
2245,ireland,2007-02-01,2007,2,0.01
2246,ireland,2007-03-01,2007,3,0.006
2247,ireland,2007-04-01,2007,4,0.004
2248,ireland,2007-05-01,2007,5,0.003
2249,ireland,2007-06-01,2007,6,0.002
2250,ireland,2007-07-01,2007,7,-0.001
2251,ireland,2007-08-01,2007,8,0.004
2252,ireland,2007-09-01,2007,9,0.002
2253,ireland,2007-10-01,2007,10,0.001
2254,ireland,2007-11-01,2007,11,0.005
2255,ireland,2007-12-01,2007,12,0.001
2256,ireland,2008-01-01,2008,1,-0.006999999999999999
2257,ireland,2008-02-01,2008,2,0.012
2258,ireland,2008-03-01,2008,3,0.01
2259,ireland,2008-04-01,2008,4,0.001
2260,ireland,2008-05-01,2008,5,0.006
2261,ireland,2008-06-01,2008,6,0.004
2262,ireland,2008-07-01,2008,7,-0.005
2263,ireland,2008-08-01,2008,8,0.001
2264,ireland,2008-09-01,2008,9,0.002
2265,ireland,2008-10-01,2008,10,-0.003
2266,ireland,2008-11-01,2008,11,-0.001
2267,ireland,2008-12-01,2008,12,-0.006999999999999999
2268,ireland,2009-01-01,2009,1,-0.008
2269,ireland,2009-02-01,2009,2,0.001
2270,ireland,2009-03-01,2009,3,0.001
2271,ireland,2009-04-01,2009,4,0.001
2272,ireland,2009-05-01,2009,5,-0.003
2273,ireland,2009-06-01,2009,6,0.0
2274,ireland,2009-07-01,2009,7,-0.009000000000000001
2275,ireland,2009-08-01,2009,8,0.002
