,country,date,year,quarter,infl
1449,kosovo (under united nations security council resolution 1244/99),2002-04-01,2002,2,0.002
1450,kosovo (under united nations security council resolution 1244/99),2002-07-01,2002,3,0.002
1451,kosovo (under united nations security council resolution 1244/99),2002-10-01,2002,4,0.002
1452,kosovo (under united nations security council resolution 1244/99),2003-01-01,2003,1,0.002
1453,kosovo (under united nations security council resolution 1244/99),2003-04-01,2003,2,0.002
1454,kosovo (under united nations security council resolution 1244/99),2003-07-01,2003,3,0.002
1455,kosovo (under united nations security council resolution 1244/99),2003-10-01,2003,4,0.002
1456,kosovo (under united nations security council resolution 1244/99),2004-01-01,2004,1,0.002
1457,kosovo (under united nations security council resolution 1244/99),2004-04-01,2004,2,0.002
1458,kosovo (under united nations security council resolution 1244/99),2004-07-01,2004,3,0.002
1459,kosovo (under united nations security council resolution 1244/99),2004-10-01,2004,4,0.002
1460,kosovo (under united nations security council resolution 1244/99),2005-01-01,2005,1,0.002
1461,kosovo (under united nations security council resolution 1244/99),2005-04-01,2005,2,0.002
1462,kosovo (under united nations security council resolution 1244/99),2005-07-01,2005,3,0.002
1463,kosovo (under united nations security council resolution 1244/99),2005-10-01,2005,4,0.002
1464,kosovo (under united nations security council resolution 1244/99),2006-01-01,2006,1,0.002
1465,kosovo (under united nations security council resolution 1244/99),2006-04-01,2006,2,0.002
1466,kosovo (under united nations security council resolution 1244/99),2006-07-01,2006,3,0.002
1467,kosovo (under united nations security council resolution 1244/99),2006-10-01,2006,4,0.002
1468,kosovo (under united nations security council resolution 1244/99),2007-01-01,2007,1,0.002
1469,kosovo (under united nations security council resolution 1244/99),2007-04-01,2007,2,0.002
1470,kosovo (under united nations security council resolution 1244/99),2007-07-01,2007,3,0.002
1471,kosovo (under united nations security council resolution 1244/99),2007-10-01,2007,4,0.002
1472,kosovo (under united nations security council resolution 1244/99),2008-01-01,2008,1,0.002
1473,kosovo (under united nations security council resolution 1244/99),2008-04-01,2008,2,0.002
1474,kosovo (under united nations security council resolution 1244/99),2008-07-01,2008,3,0.002
1475,kosovo (under united nations security council resolution 1244/99),2008-10-01,2008,4,0.002
1476,kosovo (under united nations security council resolution 1244/99),2009-01-01,2009,1,0.002
1477,kosovo (under united nations security council resolution 1244/99),2009-04-01,2009,2,0.002
1478,kosovo (under united nations security council resolution 1244/99),2009-07-01,2009,3,0.002
1479,kosovo (under united nations security council resolution 1244/99),2009-10-01,2009,4,0.002
1480,kosovo (under united nations security council resolution 1244/99),2010-01-01,2010,1,0.002
1481,kosovo (under united nations security council resolution 1244/99),2010-04-01,2010,2,0.002
1482,kosovo (under united nations security council resolution 1244/99),2010-07-01,2010,3,0.002
1483,kosovo (under united nations security council resolution 1244/99),2010-10-01,2010,4,0.002
1484,kosovo (under united nations security council resolution 1244/99),2011-01-01,2011,1,0.002
1485,kosovo (under united nations security council resolution 1244/99),2011-04-01,2011,2,0.002
1486,kosovo (under united nations security council resolution 1244/99),2011-07-01,2011,3,0.002
1487,kosovo (under united nations security council resolution 1244/99),2011-10-01,2011,4,0.002
1488,kosovo (under united nations security council resolution 1244/99),2012-01-01,2012,1,0.002
1489,kosovo (under united nations security council resolution 1244/99),2012-04-01,2012,2,0.002
1490,kosovo (under united nations security council resolution 1244/99),2012-07-01,2012,3,0.002
1491,kosovo (under united nations security council resolution 1244/99),2012-10-01,2012,4,0.002
1492,kosovo (under united nations security council resolution 1244/99),2013-01-01,2013,1,0.002
1493,kosovo (under united nations security council resolution 1244/99),2013-04-01,2013,2,0.002
1494,kosovo (under united nations security council resolution 1244/99),2013-07-01,2013,3,0.002
1495,kosovo (under united nations security council resolution 1244/99),2013-10-01,2013,4,0.002
1496,kosovo (under united nations security council resolution 1244/99),2014-01-01,2014,1,0.002
1497,kosovo (under united nations security council resolution 1244/99),2014-04-01,2014,2,0.002
1498,kosovo (under united nations security council resolution 1244/99),2014-07-01,2014,3,0.002
1499,kosovo (under united nations security council resolution 1244/99),2014-10-01,2014,4,0.002
1500,kosovo (under united nations security council resolution 1244/99),2015-01-01,2015,1,0.002
1501,kosovo (under united nations security council resolution 1244/99),2015-04-01,2015,2,0.002
1502,kosovo (under united nations security council resolution 1244/99),2015-07-01,2015,3,0.002
1503,kosovo (under united nations security council resolution 1244/99),2015-10-01,2015,4,0.002
1504,kosovo (under united nations security council resolution 1244/99),2016-01-01,2016,1,0.0023333333333333335
1505,kosovo (under united nations security council resolution 1244/99),2016-04-01,2016,2,-0.004333333333333334
1506,kosovo (under united nations security council resolution 1244/99),2016-07-01,2016,3,0.0013333333333333333
1507,kosovo (under united nations security council resolution 1244/99),2016-10-01,2016,4,0.004666666666666667
1508,kosovo (under united nations security council resolution 1244/99),2017-01-01,2017,1,0.0033333333333333335
1509,kosovo (under united nations security council resolution 1244/99),2017-04-01,2017,2,-0.0026666666666666666
1510,kosovo (under united nations security council resolution 1244/99),2017-07-01,2017,3,0.0003333333333333333
1511,kosovo (under united nations security council resolution 1244/99),2017-10-01,2017,4,0.001
1512,kosovo (under united nations security council resolution 1244/99),2018-01-01,2018,1,0.002
1513,kosovo (under united nations security council resolution 1244/99),2018-04-01,2018,2,-0.0003333333333333333
1514,kosovo (under united nations security council resolution 1244/99),2018-07-01,2018,3,0.0023333333333333335
1515,kosovo (under united nations security council resolution 1244/99),2018-10-01,2018,4,0.005666666666666667
1516,kosovo (under united nations security council resolution 1244/99),2019-01-01,2019,1,0.0033333333333333335
1517,kosovo (under united nations security council resolution 1244/99),2019-04-01,2019,2,-0.0013333333333333333
1518,kosovo (under united nations security council resolution 1244/99),2019-07-01,2019,3,0.001
1519,kosovo (under united nations security council resolution 1244/99),2019-10-01,2019,4,0.0013333333333333333
1520,latvia,2000-01-01,2000,1,0.004333333333333334
1521,latvia,2000-04-01,2000,2,0.001
1522,latvia,2000-07-01,2000,3,-0.0030000000000000005
1523,latvia,2000-10-01,2000,4,0.0036666666666666666
1524,latvia,2001-01-01,2001,1,0.0033333333333333335
1525,latvia,2001-04-01,2001,2,0.006333333333333333
1526,latvia,2001-07-01,2001,3,-0.0019999999999999996
1527,latvia,2001-10-01,2001,4,0.0023333333333333335
1528,latvia,2002-01-01,2002,1,0.003666666666666667
1529,latvia,2002-04-01,2002,2,-0.0006666666666666666
1530,latvia,2002-07-01,2002,3,-0.0009999999999999998
1531,latvia,2002-10-01,2002,4,0.0036666666666666666
1532,latvia,2003-01-01,2003,1,0.005666666666666667
1533,latvia,2003-04-01,2003,2,0.004
1534,latvia,2003-07-01,2003,3,-0.0030000000000000005
1535,latvia,2003-10-01,2003,4,0.004666666666666667
1536,latvia,2004-01-01,2004,1,0.01
1537,latvia,2004-04-01,2004,2,0.008333333333333333
1538,latvia,2004-07-01,2004,3,0.0016666666666666668
1539,latvia,2004-10-01,2004,4,0.004
1540,latvia,2005-01-01,2005,1,0.007333333333333333
1541,latvia,2005-04-01,2005,2,0.008
1542,latvia,2005-07-01,2005,3,0.004666666666666666
1543,latvia,2005-10-01,2005,4,0.0029999999999999996
1544,latvia,2006-01-01,2006,1,0.005666666666666667
1545,latvia,2006-04-01,2006,2,0.007333333333333333
1546,latvia,2006-07-01,2006,3,0.0036666666666666666
1547,latvia,2006-10-01,2006,4,0.005666666666666667
1548,latvia,2007-01-01,2007,1,0.011000000000000001
1549,latvia,2007-04-01,2007,2,0.008333333333333333
1550,latvia,2007-07-01,2007,3,0.011333333333333334
1551,latvia,2007-10-01,2007,4,0.013333333333333334
1552,latvia,2008-01-01,2008,1,0.01833333333333333
1553,latvia,2008-04-01,2008,2,0.011000000000000001
1554,latvia,2008-07-01,2008,3,0.003333333333333334
1555,latvia,2008-10-01,2008,4,0.0
1556,latvia,2009-01-01,2009,1,0.011333333333333334
1557,latvia,2009-04-01,2009,2,-0.004333333333333334
1558,latvia,2009-07-01,2009,3,-0.006333333333333333
1559,latvia,2009-10-01,2009,4,-0.005
1560,latvia,2010-01-01,2010,1,0.0023333333333333335
1561,latvia,2010-04-01,2010,2,0.004
1562,latvia,2010-07-01,2010,3,-0.00033333333333333305
1563,latvia,2010-10-01,2010,4,0.0023333333333333335
1564,latvia,2011-01-01,2011,1,0.007666666666666666
1565,latvia,2011-04-01,2011,2,0.005666666666666667
1566,latvia,2011-07-01,2011,3,-0.001
1567,latvia,2011-10-01,2011,4,0.0003333333333333333
1568,latvia,2012-01-01,2012,1,0.005333333333333333
1569,latvia,2012-04-01,2012,2,0.002333333333333333
1570,latvia,2012-07-01,2012,3,-0.0013333333333333333
1571,latvia,2012-10-01,2012,4,-0.0006666666666666666
1572,latvia,2013-01-01,2013,1,0.0006666666666666666
1573,latvia,2013-04-01,2013,2,0.0023333333333333335
1574,latvia,2013-07-01,2013,3,-0.003666666666666667
1575,latvia,2013-10-01,2013,4,-0.0006666666666666666
1576,latvia,2014-01-01,2014,1,0.0033333333333333327
1577,latvia,2014-04-01,2014,2,0.0036666666666666666
1578,latvia,2014-07-01,2014,3,-0.002
1579,latvia,2014-10-01,2014,4,-0.0036666666666666666
1580,latvia,2015-01-01,2015,1,0.004333333333333334
1581,latvia,2015-04-01,2015,2,0.004333333333333334
1582,latvia,2015-07-01,2015,3,-0.005666666666666667
1583,latvia,2015-10-01,2015,4,-0.0013333333333333333
1584,latvia,2016-01-01,2016,1,0.000666666666666667
1585,latvia,2016-04-01,2016,2,0.004
1586,latvia,2016-07-01,2016,3,-0.0019999999999999996
1587,latvia,2016-10-01,2016,4,0.004333333333333334
1588,latvia,2017-01-01,2017,1,0.004666666666666667
1589,latvia,2017-04-01,2017,2,0.0033333333333333335
1590,latvia,2017-07-01,2017,3,-0.0023333333333333335
1591,latvia,2017-10-01,2017,4,0.0016666666666666668
1592,latvia,2018-01-01,2018,1,0.004666666666666667
1593,latvia,2018-04-01,2018,2,0.005
1594,latvia,2018-07-01,2018,3,-0.0006666666666666666
1595,latvia,2018-10-01,2018,4,-0.0006666666666666666
1596,latvia,2019-01-01,2019,1,0.005
1597,latvia,2019-04-01,2019,2,0.006000000000000001
1598,latvia,2019-07-01,2019,3,-0.0030000000000000005
1599,latvia,2019-10-01,2019,4,-0.0013333333333333333
1600,lithuania,2000-01-01,2000,1,0.004333333333333333
1601,lithuania,2000-04-01,2000,2,0.0006666666666666666
1602,lithuania,2000-07-01,2000,3,-0.0026666666666666666
1603,lithuania,2000-10-01,2000,4,0.0030000000000000005
1604,lithuania,2001-01-01,2001,1,0.002
1605,lithuania,2001-04-01,2001,2,0.004666666666666667
1606,lithuania,2001-07-01,2001,3,-0.0013333333333333333
1607,lithuania,2001-10-01,2001,4,0.002
1608,lithuania,2002-01-01,2002,1,0.00033333333333333365
1609,lithuania,2002-04-01,2002,2,-0.0023333333333333335
1610,lithuania,2002-07-01,2002,3,-0.004666666666666667
1611,lithuania,2002-10-01,2002,4,0.0036666666666666666
1612,lithuania,2003-01-01,2003,1,0.0
1613,lithuania,2003-04-01,2003,2,0.0003333333333333333
1614,lithuania,2003-07-01,2003,3,-0.005999999999999999
1615,lithuania,2003-10-01,2003,4,0.0016666666666666668
1616,lithuania,2004-01-01,2004,1,0.001
1617,lithuania,2004-04-01,2004,2,0.006666666666666667
1618,lithuania,2004-07-01,2004,3,0.0006666666666666666
1619,lithuania,2004-10-01,2004,4,0.0006666666666666666
1620,lithuania,2005-01-01,2005,1,0.0026666666666666666
1621,lithuania,2005-04-01,2005,2,0.0026666666666666666
1622,lithuania,2005-07-01,2005,3,0.0026666666666666666
1623,lithuania,2005-10-01,2005,4,0.0023333333333333335
1624,lithuania,2006-01-01,2006,1,0.0026666666666666666
1625,lithuania,2006-04-01,2006,2,0.004666666666666666
1626,lithuania,2006-07-01,2006,3,0.001
1627,lithuania,2006-10-01,2006,4,0.006666666666666667
1628,lithuania,2007-01-01,2007,1,0.0033333333333333335
1629,lithuania,2007-04-01,2007,2,0.005666666666666667
1630,lithuania,2007-07-01,2007,3,0.007666666666666666
1631,lithuania,2007-10-01,2007,4,0.010333333333333333
1632,lithuania,2008-01-01,2008,1,0.013333333333333334
1633,lithuania,2008-04-01,2008,2,0.009000000000000001
1634,lithuania,2008-07-01,2008,3,0.0036666666666666666
1635,lithuania,2008-10-01,2008,4,0.0013333333333333337
1636,lithuania,2009-01-01,2009,1,0.009666666666666667
1637,lithuania,2009-04-01,2009,2,-0.002
1638,lithuania,2009-07-01,2009,3,-0.0013333333333333333
1639,lithuania,2009-10-01,2009,4,-0.002
1640,lithuania,2010-01-01,2010,1,0.004666666666666667
1641,lithuania,2010-04-01,2010,2,0.002
1642,lithuania,2010-07-01,2010,3,0.0013333333333333333
1643,lithuania,2010-10-01,2010,4,0.004
1644,lithuania,2011-01-01,2011,1,0.005
1645,lithuania,2011-04-01,2011,2,0.005666666666666667
1646,lithuania,2011-07-01,2011,3,0.0006666666666666666
1647,lithuania,2011-10-01,2011,4,0.0
1648,lithuania,2012-01-01,2012,1,0.006000000000000001
1649,lithuania,2012-04-01,2012,2,0.0023333333333333335
1650,lithuania,2012-07-01,2012,3,0.0029999999999999996
1651,lithuania,2012-10-01,2012,4,-0.0016666666666666668
1652,lithuania,2013-01-01,2013,1,0.0013333333333333333
1653,lithuania,2013-04-01,2013,2,0.001
1654,lithuania,2013-07-01,2013,3,0.0003333333333333333
1655,lithuania,2013-10-01,2013,4,-0.0016666666666666668
1656,lithuania,2014-01-01,2014,1,0.0013333333333333333
1657,lithuania,2014-04-01,2014,2,0.001
1658,lithuania,2014-07-01,2014,3,-0.0006666666666666666
1659,lithuania,2014-10-01,2014,4,-0.002
1660,lithuania,2015-01-01,2015,1,-0.0020000000000000005
1661,lithuania,2015-04-01,2015,2,0.0036666666666666666
1662,lithuania,2015-07-01,2015,3,-0.0026666666666666674
1663,lithuania,2015-10-01,2015,4,0.0
1664,lithuania,2016-01-01,2016,1,0.0013333333333333337
1665,lithuania,2016-04-01,2016,2,0.002333333333333333
1666,lithuania,2016-07-01,2016,3,-0.0013333333333333333
1667,lithuania,2016-10-01,2016,4,0.004333333333333334
1668,lithuania,2017-01-01,2017,1,0.005333333333333333
1669,lithuania,2017-04-01,2017,2,0.0033333333333333335
1670,lithuania,2017-07-01,2017,3,0.002
1671,lithuania,2017-10-01,2017,4,0.0016666666666666668
1672,lithuania,2018-01-01,2018,1,0.001
1673,lithuania,2018-04-01,2018,2,0.0036666666666666666
1674,lithuania,2018-07-01,2018,3,0.001666666666666666
1675,lithuania,2018-10-01,2018,4,-0.0006666666666666666
1676,lithuania,2019-01-01,2019,1,0.003333333333333334
1677,lithuania,2019-04-01,2019,2,0.0030000000000000005
1678,lithuania,2019-07-01,2019,3,0.000666666666666667
1679,lithuania,2019-10-01,2019,4,0.002
1680,luxembourg,2000-01-01,2000,1,0.003333333333333334
1681,luxembourg,2000-04-01,2000,2,0.006999999999999999
1682,luxembourg,2000-07-01,2000,3,0.0013333333333333329
1683,luxembourg,2000-10-01,2000,4,0.0030000000000000005
1684,luxembourg,2001-01-01,2001,1,-0.0006666666666666664
1685,luxembourg,2001-04-01,2001,2,0.005666666666666667
1686,luxembourg,2001-07-01,2001,3,-0.0016666666666666672
1687,luxembourg,2001-10-01,2001,4,-0.0003333333333333333
1688,luxembourg,2002-01-01,2002,1,0.0020000000000000005
1689,luxembourg,2002-04-01,2002,2,0.004333333333333334
1690,luxembourg,2002-07-01,2002,3,0.002
1691,luxembourg,2002-10-01,2002,4,0.001
1692,luxembourg,2003-01-01,2003,1,0.004333333333333334
1693,luxembourg,2003-04-01,2003,2,-0.0013333333333333333
1694,luxembourg,2003-07-01,2003,3,0.003666666666666667
1695,luxembourg,2003-10-01,2003,4,0.0006666666666666666
1696,luxembourg,2004-01-01,2004,1,0.0036666666666666675
1697,luxembourg,2004-04-01,2004,2,0.005
1698,luxembourg,2004-07-01,2004,3,0.001666666666666667
1699,luxembourg,2004-10-01,2004,4,0.002
1700,luxembourg,2005-01-01,2005,1,0.003333333333333334
1701,luxembourg,2005-04-01,2005,2,0.004333333333333334
1702,luxembourg,2005-07-01,2005,3,0.005999999999999999
1703,luxembourg,2005-10-01,2005,4,-0.002
1704,luxembourg,2006-01-01,2006,1,0.004333333333333333
1705,luxembourg,2006-04-01,2006,2,0.004666666666666667
1706,luxembourg,2006-07-01,2006,3,2.8912057932946783e-19
1707,luxembourg,2006-10-01,2006,4,-0.001
1708,luxembourg,2007-01-01,2007,1,0.004666666666666666
1709,luxembourg,2007-04-01,2007,2,0.004
1710,luxembourg,2007-07-01,2007,3,0.000666666666666667
1711,luxembourg,2007-10-01,2007,4,0.004666666666666667
1712,luxembourg,2008-01-01,2008,1,0.005
1713,luxembourg,2008-04-01,2008,2,0.007333333333333333
1714,luxembourg,2008-07-01,2008,3,-0.001
1715,luxembourg,2008-10-01,2008,4,-0.008666666666666668
1716,luxembourg,2009-01-01,2009,1,0.0020000000000000005
1717,luxembourg,2009-04-01,2009,2,0.005
1718,luxembourg,2009-07-01,2009,3,0.0006666666666666666
1719,luxembourg,2009-10-01,2009,4,0.001
1720,luxembourg,2010-01-01,2010,1,0.004
1721,luxembourg,2010-04-01,2010,2,0.002
1722,luxembourg,2010-07-01,2010,3,0.002
1723,luxembourg,2010-10-01,2010,4,0.0023333333333333335
1724,luxembourg,2011-01-01,2011,1,0.006333333333333333
1725,luxembourg,2011-04-01,2011,2,0.0013333333333333333
1726,luxembourg,2011-07-01,2011,3,0.001999999999999999
1727,luxembourg,2011-10-01,2011,4,0.001
1728,luxembourg,2012-01-01,2012,1,0.005333333333333333
1729,luxembourg,2012-04-01,2012,2,0.0
1730,luxembourg,2012-07-01,2012,3,0.004
1731,luxembourg,2012-10-01,2012,4,-0.0013333333333333333
1732,luxembourg,2013-01-01,2013,1,0.0036666666666666666
1733,luxembourg,2013-04-01,2013,2,0.0
1734,luxembourg,2013-07-01,2013,3,0.002666666666666666
1735,luxembourg,2013-10-01,2013,4,-0.001
1736,luxembourg,2014-01-01,2014,1,0.0009999999999999998
1737,luxembourg,2014-04-01,2014,2,0.0016666666666666668
1738,luxembourg,2014-07-01,2014,3,-0.00033333333333333305
1739,luxembourg,2014-10-01,2014,4,-0.005333333333333333
1740,luxembourg,2015-01-01,2015,1,0.004333333333333333
1741,luxembourg,2015-04-01,2015,2,0.0026666666666666666
1742,luxembourg,2015-07-01,2015,3,-0.0026666666666666666
1743,luxembourg,2015-10-01,2015,4,-0.002
1744,luxembourg,2016-01-01,2016,1,-0.0003333333333333328
1745,luxembourg,2016-04-01,2016,2,0.0036666666666666666
1746,luxembourg,2016-07-01,2016,3,-2.8912057932946783e-19
1747,luxembourg,2016-10-01,2016,4,0.002
1748,luxembourg,2017-01-01,2017,1,0.0026666666666666666
1749,luxembourg,2017-04-01,2017,2,0.0003333333333333333
1750,luxembourg,2017-07-01,2017,3,0.001666666666666666
1751,luxembourg,2017-10-01,2017,4,0.0006666666666666666
1752,luxembourg,2018-01-01,2018,1,0.0009999999999999998
1753,luxembourg,2018-04-01,2018,2,0.004333333333333334
1754,luxembourg,2018-07-01,2018,3,0.0026666666666666657
1755,luxembourg,2018-10-01,2018,4,-0.002333333333333333
1756,luxembourg,2019-01-01,2019,1,0.0030000000000000005
1757,luxembourg,2019-04-01,2019,2,0.0016666666666666668
1758,luxembourg,2019-07-01,2019,3,0.0013333333333333333
1759,luxembourg,2019-10-01,2019,4,0.0003333333333333333
1760,malta,2000-01-01,2000,1,-0.0006666666666666666
1761,malta,2000-04-01,2000,2,0.012333333333333333
1762,malta,2000-07-01,2000,3,0.001
1763,malta,2000-10-01,2000,4,-0.009000000000000001
1764,malta,2001-01-01,2001,1,0.0013333333333333333
1765,malta,2001-04-01,2001,2,0.016
1766,malta,2001-07-01,2001,3,0.0026666666666666666
1767,malta,2001-10-01,2001,4,-0.008
1768,malta,2002-01-01,2002,1,-0.0003333333333333333
1769,malta,2002-04-01,2002,2,0.012666666666666666
1770,malta,2002-07-01,2002,3,0.0030000000000000005
1771,malta,2002-10-01,2002,4,-0.008666666666666668
1772,malta,2003-01-01,2003,1,0.0006666666666666661
1773,malta,2003-04-01,2003,2,0.011666666666666667
1774,malta,2003-07-01,2003,3,0.0016666666666666668
1775,malta,2003-10-01,2003,4,-0.006000000000000001
1776,malta,2004-01-01,2004,1,0.0
1777,malta,2004-04-01,2004,2,0.015666666666666666
1778,malta,2004-07-01,2004,3,0.0016666666666666668
1779,malta,2004-10-01,2004,4,-0.010333333333333333
1780,malta,2005-01-01,2005,1,0.002
1781,malta,2005-04-01,2005,2,0.014
1782,malta,2005-07-01,2005,3,0.0013333333333333333
1783,malta,2005-10-01,2005,4,-0.006000000000000001
1784,malta,2006-01-01,2006,1,0.0006666666666666673
1785,malta,2006-04-01,2006,2,0.015
1786,malta,2006-07-01,2006,3,0.001
1787,malta,2006-10-01,2006,4,-0.013666666666666667
1788,malta,2007-01-01,2007,1,-0.00033333333333333365
1789,malta,2007-04-01,2007,2,0.011333333333333334
1790,malta,2007-07-01,2007,3,0.005666666666666667
1791,malta,2007-10-01,2007,4,-0.006666666666666667
1792,malta,2008-01-01,2008,1,0.003666666666666667
1793,malta,2008-04-01,2008,2,0.011666666666666665
1794,malta,2008-07-01,2008,3,0.007333333333333333
1795,malta,2008-10-01,2008,4,-0.006333333333333332
1796,malta,2009-01-01,2009,1,0.00033333333333333245
1797,malta,2009-04-01,2009,2,0.008
1798,malta,2009-07-01,2009,3,0.0006666666666666666
1799,malta,2009-10-01,2009,4,-0.010666666666666666
1800,malta,2010-01-01,2010,1,0.003999999999999999
1801,malta,2010-04-01,2010,2,0.012000000000000002
1802,malta,2010-07-01,2010,3,0.0030000000000000005
1803,malta,2010-10-01,2010,4,-0.005333333333333333
1804,malta,2011-01-01,2011,1,-0.00033333333333333365
1805,malta,2011-04-01,2011,2,0.013
1806,malta,2011-07-01,2011,3,0.002
1807,malta,2011-10-01,2011,4,-0.009666666666666667
1808,malta,2012-01-01,2012,1,0.0033333333333333327
1809,malta,2012-04-01,2012,2,0.019
1810,malta,2012-07-01,2012,3,-0.0026666666666666666
1811,malta,2012-10-01,2012,4,-0.010666666666666666
1812,malta,2013-01-01,2013,1,-0.0009999999999999992
1813,malta,2013-04-01,2013,2,0.016
1814,malta,2013-07-01,2013,3,-0.0026666666666666666
1815,malta,2013-10-01,2013,4,-0.009000000000000001
1816,malta,2014-01-01,2014,1,0.0006666666666666666
1817,malta,2014-04-01,2014,2,0.013666666666666667
1818,malta,2014-07-01,2014,3,-0.0026666666666666666
1819,malta,2014-10-01,2014,4,-0.009666666666666667
1820,malta,2015-01-01,2015,1,0.001
1821,malta,2015-04-01,2015,2,0.015666666666666666
1822,malta,2015-07-01,2015,3,-0.0016666666666666668
1823,malta,2015-10-01,2015,4,-0.010666666666666666
1824,malta,2016-01-01,2016,1,0.0
1825,malta,2016-04-01,2016,2,0.015666666666666666
1826,malta,2016-07-01,2016,3,-0.0020000000000000005
1827,malta,2016-10-01,2016,4,-0.010333333333333335
1828,malta,2017-01-01,2017,1,0.0006666666666666666
1829,malta,2017-04-01,2017,2,0.015333333333333332
1830,malta,2017-07-01,2017,3,-0.0013333333333333337
1831,malta,2017-10-01,2017,4,-0.010333333333333333
1832,malta,2018-01-01,2018,1,0.0010000000000000002
1833,malta,2018-04-01,2018,2,0.017666666666666667
1834,malta,2018-07-01,2018,3,0.00033333333333333305
1835,malta,2018-10-01,2018,4,-0.014333333333333332
1836,malta,2019-01-01,2019,1,0.001333333333333334
1837,malta,2019-04-01,2019,2,0.019
1838,malta,2019-07-01,2019,3,-5.782411586589357e-19
1839,malta,2019-10-01,2019,4,-0.015333333333333332
1840,montenegro,2000-01-01,2000,1,0.002
1841,montenegro,2000-04-01,2000,2,0.002
1842,montenegro,2000-07-01,2000,3,0.002
1843,montenegro,2000-10-01,2000,4,0.002
1844,montenegro,2001-01-01,2001,1,0.002
1845,montenegro,2001-04-01,2001,2,0.002
1846,montenegro,2001-07-01,2001,3,0.002
1847,montenegro,2001-10-01,2001,4,0.002
1848,montenegro,2002-01-01,2002,1,0.002
1849,montenegro,2002-04-01,2002,2,0.002
1850,montenegro,2002-07-01,2002,3,0.002
1851,montenegro,2002-10-01,2002,4,0.002
1852,montenegro,2003-01-01,2003,1,0.002
1853,montenegro,2003-04-01,2003,2,0.002
1854,montenegro,2003-07-01,2003,3,0.002
1855,montenegro,2003-10-01,2003,4,0.002
1856,montenegro,2004-01-01,2004,1,0.002
1857,montenegro,2004-04-01,2004,2,0.002
1858,montenegro,2004-07-01,2004,3,0.002
1859,montenegro,2004-10-01,2004,4,0.002
1860,montenegro,2005-01-01,2005,1,0.002
1861,montenegro,2005-04-01,2005,2,0.002
1862,montenegro,2005-07-01,2005,3,0.002
1863,montenegro,2005-10-01,2005,4,0.002
1864,montenegro,2006-01-01,2006,1,0.002
1865,montenegro,2006-04-01,2006,2,0.002
1866,montenegro,2006-07-01,2006,3,0.002
1867,montenegro,2006-10-01,2006,4,0.002
1868,montenegro,2007-01-01,2007,1,0.002
1869,montenegro,2007-04-01,2007,2,0.002
1870,montenegro,2007-07-01,2007,3,0.002
1871,montenegro,2007-10-01,2007,4,0.002
1872,montenegro,2008-01-01,2008,1,0.002
1873,montenegro,2008-04-01,2008,2,0.002
1874,montenegro,2008-07-01,2008,3,0.002
1875,montenegro,2008-10-01,2008,4,0.002
1876,montenegro,2009-01-01,2009,1,0.002
1877,montenegro,2009-04-01,2009,2,0.002
1878,montenegro,2009-07-01,2009,3,0.002
1879,montenegro,2009-10-01,2009,4,0.002
1880,montenegro,2010-01-01,2010,1,0.002
1881,montenegro,2010-04-01,2010,2,0.002
1882,montenegro,2010-07-01,2010,3,0.002
1883,montenegro,2010-10-01,2010,4,0.002
1884,montenegro,2011-01-01,2011,1,0.002
1885,montenegro,2011-04-01,2011,2,0.002
1886,montenegro,2011-07-01,2011,3,0.002
1887,montenegro,2011-10-01,2011,4,0.002
1888,montenegro,2012-01-01,2012,1,0.002
1889,montenegro,2012-04-01,2012,2,0.002
1890,montenegro,2012-07-01,2012,3,0.002
1891,montenegro,2012-10-01,2012,4,0.002
1892,montenegro,2013-01-01,2013,1,0.002
1893,montenegro,2013-04-01,2013,2,0.002
1894,montenegro,2013-07-01,2013,3,0.002
1895,montenegro,2013-10-01,2013,4,0.002
1896,montenegro,2014-01-01,2014,1,0.002
1897,montenegro,2014-04-01,2014,2,0.002
1898,montenegro,2014-07-01,2014,3,0.002
1899,montenegro,2014-10-01,2014,4,0.002
1900,montenegro,2015-01-01,2015,1,0.0036666666666666666
1901,montenegro,2015-04-01,2015,2,0.007333333333333333
1902,montenegro,2015-07-01,2015,3,-0.0003333333333333333
1903,montenegro,2015-10-01,2015,4,-0.004666666666666667
1904,montenegro,2016-01-01,2016,1,-0.004
1905,montenegro,2016-04-01,2016,2,0.005999999999999999
1906,montenegro,2016-07-01,2016,3,0.0026666666666666666
1907,montenegro,2016-10-01,2016,4,-0.001
1908,montenegro,2017-01-01,2017,1,0.0023333333333333335
1909,montenegro,2017-04-01,2017,2,0.004333333333333333
1910,montenegro,2017-07-01,2017,3,0.005
1911,montenegro,2017-10-01,2017,4,-0.002333333333333333
1912,montenegro,2018-01-01,2018,1,0.004666666666666667
1913,montenegro,2018-04-01,2018,2,0.0033333333333333335
1914,montenegro,2018-07-01,2018,3,-0.0006666666666666664
1915,montenegro,2018-10-01,2018,4,-0.0023333333333333335
1916,montenegro,2019-01-01,2019,1,0.0026666666666666666
1917,montenegro,2019-04-01,2019,2,0.0006666666666666666
1918,montenegro,2019-07-01,2019,3,-0.0003333333333333333
1919,montenegro,2019-10-01,2019,4,0.0003333333333333333
1920,netherlands,2000-01-01,2000,1,0.004666666666666667
1921,netherlands,2000-04-01,2000,2,0.0023333333333333335
1922,netherlands,2000-07-01,2000,3,0.003333333333333334
